"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"11",3,11,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Extending the right to buy will make home ownership possible for more ordinary people, not just for elites who can pay increasingly outrageous prices.","Right to buy is a scheme designed by people who want to eliminate public housing.","Appeal to populism","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"12",3,12,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","It is common sense that if you force housing associations to sell off their properties, it will undermine those associations and make our housing problems worse.","Ad hominem","Common sense","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"13",3,13,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Introducting the right to buy for housing associations is a common sense approach to housing policy.","Right to buy is a scheme designed by people who want to eliminate public housing.","Common sense","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"14",3,14,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","Regardless of any benefits, extending the right-to-buy is too costly: it will add billions to the government's housing budget.","Ad hominem","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"15",3,15,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","The potential benefits of extending the right to buy to the housing association sector are huge, as it would give 1.3 million tenants the right to become homeowners.","Right to buy is a scheme designed by people who want to eliminate public housing.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"16",3,16,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","In Scotland, where the government ended right-to-buy, waiting lists for council housing have shortened dramatically.","Ad hominem","Country comparison","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"17",3,17,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","The existing stock of social housing in the UK is far larger than in either the US or in France and so we are well positioned to extend the right-to-buy.","Right to buy is a scheme designed by people who want to eliminate public housing.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"18",3,18,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","The UK is in the midst of a chronic housing crisis, and extending the right to buy will only make it worse.","Ad hominem","Crisis","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"19",3,19,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Claims of a housing crisis in the UK are overblown; it would be a disaster for many aspirational people to be denied the opportunity to own their own homes.","Right to buy is a scheme designed by people who want to eliminate public housing.","Crisis","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"20",3,20,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","Extending privitisation to housing association properties will rip the heart out of social housing in the UK.","Ad hominem","Metaphor","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"21",3,21,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","An Englishman's home is his castle, and extending the right-to-buy will give more people the opportunity to own a castle of their own.","Right to buy is a scheme designed by people who want to eliminate public housing.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"22",3,22,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","It is immoral to further deplete the social housing stock through an extension of the right to buy policy.","Ad hominem","Morality","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"23",3,23,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","It is our moral duty to ensure that everyone has the oppurtunity to own their own home.","Right to buy is a scheme designed by people who want to eliminate public housing.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"24",3,24,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","The public greatly prefers public renting to private renting, yet extending the right to buy would push more people into private rentals.","Ad hominem","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"25",3,25,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Home ownership is an aspiration for 86% of people in this country and extending the right to buy will make this attainable for more of them.","Right to buy is a scheme designed by people who want to eliminate public housing.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"26",3,26,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Right to buy is a scheme designed by people who want to eliminate public housing.","One side effect of extending the right to buy is that it will be much more difficult for housing associations to function.","Ad hominem","Side Effects","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"27",3,27,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","Extending the right to buy might have positive side effects, as people who own their own property have more incentive to look after it and the neighbourhood around it.","Right to buy is a scheme designed by people who want to eliminate public housing.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"28",3,28,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The Chartered Institute of Housing has described extending the right to buy as a ""fire sale"" policy which will lead to a significant decline in affordable housing.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"29",3,29,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The National Housing Federation has argued that the right to buy will be good for residents, housing associations, and for the country's housing supply.","Ad hominem","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"30",3,30,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Extending the right to buy would be unfair, as the lack of social housing means that people can no longer live in the communities where they were born.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"31",3,31,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","We should extend the right to buy because it is unfair that council tenants can buy their homes but housing association tenants cannot.","Ad hominem","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"32",3,32,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","We should learn lessons from recent history, as the introduction of the right to buy in the 1980s decimated the social housing stock of this country.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"33",3,33,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The introduction of the right to buy in the 1980s delivered one of the biggest transfers of wealth to working people of any policy in British history.","Ad hominem","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"34",3,34,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Communities are at the centre of our great nation and we need a radical, ambitious, compassionate housing policy to strengthen them.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"35",3,35,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Owning one's home is a central part of the Great British dream, and extending the right to buy will help more people to realise that dream.","Ad hominem","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"36",3,36,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Extending the right to buy will mean that prime properties will be flogged off to speculators and to buy-to-let landlords, not to ordinary families who are struggling to buy for the first time.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"37",3,37,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Extending the right to buy will make home ownership possible for more ordinary people, not just for elites who can pay increasingly outrageous prices.","Ad hominem","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"38",3,38,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","It is common sense that if you force housing associations to sell off their properties, it will undermine those associations and make our housing problems worse.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"39",3,39,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Introducting the right to buy for housing associations is a common sense approach to housing policy.","Ad hominem","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"40",3,40,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Regardless of any benefits, extending the right-to-buy is too costly: it will add billions to the government's housing budget.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"41",3,41,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The potential benefits of extending the right to buy to the housing association sector are huge, as it would give 1.3 million tenants the right to become homeowners.","Ad hominem","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"42",3,42,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","In Scotland, where the government ended right-to-buy, waiting lists for council housing have shortened dramatically.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"43",3,43,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The existing stock of social housing in the UK is far larger than in either the US or in France and so we are well positioned to extend the right-to-buy.","Ad hominem","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"44",3,44,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The UK is in the midst of a chronic housing crisis, and extending the right to buy will only make it worse.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"45",3,45,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Claims of a housing crisis in the UK are overblown; it would be a disaster for many aspirational people to be denied the opportunity to own their own homes.","Ad hominem","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"46",3,46,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Extending privitisation to housing association properties will rip the heart out of social housing in the UK.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"47",3,47,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","An Englishman's home is his castle, and extending the right-to-buy will give more people the opportunity to own a castle of their own.","Ad hominem","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"48",3,48,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","It is immoral to further deplete the social housing stock through an extension of the right to buy policy.","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"49",3,49,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","It is our moral duty to ensure that everyone has the oppurtunity to own their own home.","Ad hominem","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"50",3,50,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","The public greatly prefers public renting to private renting, yet extending the right to buy would push more people into private rentals.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"51",3,51,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Home ownership is an aspiration for 86% of people in this country and extending the right to buy will make this attainable for more of them.","Ad hominem","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"52",3,52,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","One side effect of extending the right to buy is that it will be much more difficult for housing associations to function.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"53",3,53,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","People who oppose the right to buy are hypocrites who already own their own homes.","Extending the right to buy might have positive side effects, as people who own their own property have more incentive to look after it and the neighbourhood around it.","Ad hominem","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of extending the Right to Buy.","Argument One (For)","Argument Two (For)"
"54",3,54,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","The National Housing Federation has argued that the right to buy will be good for residents, housing associations, and for the country's housing supply.","The Chartered Institute of Housing has described extending the right to buy as a ""fire sale"" policy which will lead to a significant decline in affordable housing.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"55",3,55,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","The Chartered Institute of Housing has described extending the right to buy as a ""fire sale"" policy which will lead to a significant decline in affordable housing.","Extending the right to buy would be unfair, as the lack of social housing means that people can no longer live in the communities where they were born.","Appeal to authority/endorsement","Appeal to fairness","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"56",3,56,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","We should extend the right to buy because it is unfair that council tenants can buy their homes but housing association tenants cannot.","The Chartered Institute of Housing has described extending the right to buy as a ""fire sale"" policy which will lead to a significant decline in affordable housing.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
"57",3,57,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","The Chartered Institute of Housing has described extending the right to buy as a ""fire sale"" policy which will lead to a significant decline in affordable housing.","We should learn lessons from recent history, as the introduction of the right to buy in the 1980s decimated the social housing stock of this country.","Appeal to authority/endorsement","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> extending the Right to Buy.","Argument One (Against)","Argument Two (Against)"
"58",3,58,"Extending the Right to Buy","Tenants in council owned homes have the right to buy their property under certain conditions, but tenants in housing association owned homes do not have this right. Some people are in favour of extending the right to buy to people living in housing association homes (""for""), while others are against (""against"").","The introduction of the right to buy in the 1980s delivered one of the biggest transfers of wealth to working people of any policy in British history.","The Chartered Institute of Housing has described extending the right to buy as a ""fire sale"" policy which will lead to a significant decline in affordable housing.","Appeal to history","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> extending the Right to Buy.","Argument One (For)","Argument Two (Against)"
