"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"15",2,15,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The benefits to the 365,000 people in the UK retail industry who work on Boxing Day would far outweigh any costs to retailers.","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"16",2,16,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","In the vast majority of countries, people do not have the day off work on Boxing Day.","Ad hominem","Country comparison","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"17",2,17,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","No other country in the world has anything comparable to our tradition of Boxing Day sales and their companies are fine without it.","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"18",2,18,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Retail is in crisis and banning Boxing Day trading would only make matters worse.","Ad hominem","Crisis","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"19",2,19,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","Boxing Day shopping is indicative of the compulsive consumerism that has left family life in crisis in this country.","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Crisis","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"20",2,20,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Only a real Scrooge would ban shopping at Christmas time.","Ad hominem","Metaphor","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"21",2,21,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","We have made Scrooge's policy of forcing workers back to their jobs on the day after Christmas into our national policy.","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"22",2,22,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","It would be wrong for the government to interfere with Boxing Day trading by telling businesses how to run their shops and serve their customers.","Ad hominem","Morality","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"23",2,23,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","It is wrong to create a society where people have to work on holidays instead of spending time with their families. ","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"24",2,24,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","People vote with their feet, and huge numbers of the British public demonstrate each year how popular Boxing Day shopping is.","Ad hominem","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"25",2,25,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","In a recent survey, 92% of workers said that they did not want to have to work on Boxing Day.","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"26",2,26,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","An unintend consequence of banning Boxing Day opening would be to accelerate the decline of our high streets.","Ad hominem","Side Effects","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"27",2,27,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","An unintended consequence of shops being open on Boxing Day is that workers in a whole range of related services, such as waste collection, emergency services and transport, also have to work on a public holiday.","The people who oppose Boxing Day sales are the sort of people who can afford to pay full price for everything.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"28",2,28,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","The British Retail Consortium say that Boxing Day trading is increasingly important to the profitability of many businesses.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"29",2,29,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","The Union of Shop, Distributive and Allied Workers says that ever increasing opening hours have a big impact on workers and their families during the Christmas period.","Ad hominem","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"30",2,30,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","It is unfair for the Government to tell businesses to close their shops on one of the busiest days of the year.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"31",2,31,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Boxing Day opening is particularly unfair to retail workers who have to work when others get the day off.","Ad hominem","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"32",2,32,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Historically, people across many sectors worked on Boxing day.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"33",2,33,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Historically, Boxing Day closure was normal because it was a bank holiday, and no business thought of doing anything other than closing.","Ad hominem","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"34",2,34,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Boxing day sales are part of our great national Christmas holiday tradition.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"35",2,35,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","A great country like ours should put families not shopping at the centre of its holiday tradition.","Ad hominem","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"36",2,36,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Most people like Boxing Day sales, it is typical elitism to try to ban them.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"37",2,37,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Boxing Day opening is only good for business elites, not for ordinary people.","Ad hominem","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"38",2,38,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","The current law provides a common sense balance between the interests of employers and workers with regard to Boxing Day trading.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"39",2,39,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","It is just common sense that large stores, which are open almost every day, should be closed on a public holiday.","Ad hominem","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"40",2,40,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Banning high street outlets from opening the day after Christmas could cost retailers the £3.7 billion that was spent on Boxing Day last year.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"41",2,41,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","The benefits to the 365,000 people in the UK retail industry who work on Boxing Day would far outweigh any costs to retailers.","Ad hominem","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"42",2,42,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","In the vast majority of countries, people do not have the day off work on Boxing Day.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"43",2,43,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","No other country in the world has anything comparable to our tradition of Boxing Day sales and their companies are fine without it.","Ad hominem","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"44",2,44,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Retail is in crisis and banning Boxing Day trading would only make matters worse.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"45",2,45,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Boxing Day shopping is indicative of the compulsive consumerism that has left family life in crisis in this country.","Ad hominem","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"46",2,46,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","Only a real Scrooge would ban shopping at Christmas time.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"47",2,47,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","We have made Scrooge's policy of forcing workers back to their jobs on the day after Christmas into our national policy.","Ad hominem","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"48",2,48,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","It would be wrong for the government to interfere with Boxing Day trading by telling businesses how to run their shops and serve their customers.","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"49",2,49,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","It is wrong to create a society where people have to work on holidays instead of spending time with their families. ","Ad hominem","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"50",2,50,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","People vote with their feet, and huge numbers of the British public demonstrate each year how popular Boxing Day shopping is.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"51",2,51,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","In a recent survey, 92% of workers said that they did not want to have to work on Boxing Day.","Ad hominem","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"52",2,52,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","An unintend consequence of banning Boxing Day opening would be to accelerate the decline of our high streets.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"53",2,53,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The people who support Boxing Day opening are the people who get rich by exploiting their workers.","An unintended consequence of shops being open on Boxing Day is that workers in a whole range of related services, such as waste collection, emergency services and transport, also have to work on a public holiday.","Ad hominem","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (For)"
"54",2,54,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The Union of Shop, Distributive and Allied Workers says that ever increasing opening hours have a big impact on workers and their families during the Christmas period.","The British Retail Consortium say that Boxing Day trading is increasingly important to the profitability of many businesses.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"55",2,55,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The British Retail Consortium say that Boxing Day trading is increasingly important to the profitability of many businesses.","It is unfair for the Government to tell businesses to close their shops on one of the busiest days of the year.","Appeal to authority/endorsement","Appeal to fairness","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"56",2,56,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","Boxing Day opening is particularly unfair to retail workers who have to work when others get the day off.","The British Retail Consortium say that Boxing Day trading is increasingly important to the profitability of many businesses.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
"57",2,57,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","The British Retail Consortium say that Boxing Day trading is increasingly important to the profitability of many businesses.","Historically, people across many sectors worked on Boxing day.","Appeal to authority/endorsement","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> closing large retail stores on Boxing Day.","Argument One (Against)","Argument Two (Against)"
"58",2,58,"Closing large retail stores on Boxing Day","Boxing Day is a bank holiday in the UK. Some people are in favour of mandating that large retail stores are closed on Boxing Day (""for""), while others think that stores should be able to be either open or closed (""against"").","Historically, Boxing Day closure was normal because it was a bank holiday, and no business thought of doing anything other than closing.","The British Retail Consortium say that Boxing Day trading is increasingly important to the profitability of many businesses.","Appeal to history","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> closing large retail stores on Boxing Day.","Argument One (For)","Argument Two (Against)"
