"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"15",11,15,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Some of the benefits of UK foreign aid include providing nutrition to more than 28 million children and pregnant women, providing doctors for more than 5 million births, and providing 13 million people with emergency food assistance.","Supporters of overseas aid spending care more about people abroad than about people at home.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"16",11,16,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Supporters of overseas aid spending care more about people abroad than about people at home.","The UK spends far more than Japan, the United States, Italy, Portugal and Spain, each of which spend only 0.2% of their GDP on foreign aid.","Ad hominem","Country comparison","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"17",11,17,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The UK is one of six countries now meeting the UN target for overseas aid, which include Norway, Sweden and Denmark.","Supporters of overseas aid spending care more about people abroad than about people at home.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"18",11,18,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Supporters of overseas aid spending care more about people abroad than about people at home.","Our own social safety net is currently in crisis, we can ill-afford to send more money abroad.","Ad hominem","Crisis","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"19",11,19,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Predictable aid flows allow agencies to put measures in place that mean that when crisis or disaster strikes, the resources are there to be mobilised immediately.","Supporters of overseas aid spending care more about people abroad than about people at home.","Crisis","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"20",11,20,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Supporters of overseas aid spending care more about people abroad than about people at home.","Money spent on foreign aid may just as well be poured down the drain.","Ad hominem","Metaphor","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"21",11,21,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The money we spend on foreign aid is the lifeblood of development in countries across the world.","Supporters of overseas aid spending care more about people abroad than about people at home.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"22",11,22,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Supporters of overseas aid spending care more about people abroad than about people at home.","In our effort to spend enough aid money to meet a fixed target, we end up supporting immoral causes.","Ad hominem","Morality","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"23",11,23,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Spending on overseas aid allows us to fulfill our moral duty to support those in need around the world.","Supporters of overseas aid spending care more about people abroad than about people at home.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"24",11,24,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Supporters of overseas aid spending care more about people abroad than about people at home.","More than 100,000 people signed a petition to call on the government to reduce spending on overseas aid.","Ad hominem","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"25",11,25,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Repeated opinion polls show that a majority of people in the United Kingdom support spending on overseas aid.","Supporters of overseas aid spending care more about people abroad than about people at home.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"26",11,26,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Supporters of overseas aid spending care more about people abroad than about people at home.","Overseas aid often has unintended consequences, for example if you deliver free food to a country, it makes it difficult for farmers in that country to make a living.","Ad hominem","Side Effects","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"27",11,27,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","One positive side-effect of our investment in overseas aid is that it helps to stengthen our diplomatic ties with many countries around the world.","Supporters of overseas aid spending care more about people abroad than about people at home.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"28",11,28,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"29",11,29,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Oxfam says that overseas development aid has helped it to address several critical problems across the world.","Ad hominem","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"30",11,30,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Overseas aid is unfair to people in poor countries because it undermines the development of their countries by making them reliant on handouts.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"31",11,31,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Overseas aid contributes to making the world a bit fairer for those who were unlucky to be born in poor countries.","Ad hominem","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"32",11,32,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","UK government spending on overseas aid is far higher now than at any point in the past and should be brought back down to historical levels.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"33",11,33,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The UK has a long history of assisting countries that are desperately in need.","Ad hominem","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"34",11,34,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Great countries look after their own citizens: we should spend our money here rather than overseas.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"35",11,35,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The UK's commitment to overseas aid is part of what makes us who we are; it is part of the values of our country; it is part of what makes Britain great.","Ad hominem","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"36",11,36,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Up and down the country, ordinary people are asking ""why are we spending our money on overseas aid, when children are going hungry here?""","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"37",11,37,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","We must show solidarity with the common people of other countries and do what we can to protect them from corrupt elites.","Ad hominem","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"38",11,38,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Common sense tells us that our first priority should be to help those in this country who are suffering.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"39",11,39,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","If we want to help the neediest, it is common sense to do so in the poorest parts of the world, where even small amounts of money can make an enormous difference.","Ad hominem","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"40",11,40,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The £14 billion we spend on aid each year costs us the ability to invest at home on nurses, teachers and police.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"41",11,41,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Some of the benefits of UK foreign aid include providing nutrition to more than 28 million children and pregnant women, providing doctors for more than 5 million births, and providing 13 million people with emergency food assistance.","Ad hominem","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"42",11,42,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The UK spends far more than Japan, the United States, Italy, Portugal and Spain, each of which spend only 0.2% of their GDP on foreign aid.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"43",11,43,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The UK is one of six countries now meeting the UN target for overseas aid, which include Norway, Sweden and Denmark.","Ad hominem","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"44",11,44,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Our own social safety net is currently in crisis, we can ill-afford to send more money abroad.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"45",11,45,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Predictable aid flows allow agencies to put measures in place that mean that when crisis or disaster strikes, the resources are there to be mobilised immediately.","Ad hominem","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"46",11,46,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Money spent on foreign aid may just as well be poured down the drain.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"47",11,47,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","The money we spend on foreign aid is the lifeblood of development in countries across the world.","Ad hominem","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"48",11,48,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","In our effort to spend enough aid money to meet a fixed target, we end up supporting immoral causes.","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"49",11,49,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Spending on overseas aid allows us to fulfill our moral duty to support those in need around the world.","Ad hominem","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"50",11,50,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","More than 100,000 people signed a petition to call on the government to reduce spending on overseas aid.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"51",11,51,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Repeated opinion polls show that a majority of people in the United Kingdom support spending on overseas aid.","Ad hominem","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"52",11,52,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","Overseas aid often has unintended consequences, for example if you deliver free food to a country, it makes it difficult for farmers in that country to make a living.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"53",11,53,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Opponents of overseas aid spending just do not care about the suffering of people around the world.","One positive side-effect of our investment in overseas aid is that it helps to stengthen our diplomatic ties with many countries around the world.","Ad hominem","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (For)"
"54",11,54,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Oxfam says that overseas development aid has helped it to address several critical problems across the world.","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"55",11,55,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Overseas aid is unfair to people in poor countries because it undermines the development of their countries by making them reliant on handouts.","Appeal to authority/endorsement","Appeal to fairness","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"56",11,56,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","Overseas aid contributes to making the world a bit fairer for those who were unlucky to be born in poor countries.","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"57",11,57,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","UK government spending on overseas aid is far higher now than at any point in the past and should be brought back down to historical levels.","Appeal to authority/endorsement","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"58",11,58,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The UK has a long history of assisting countries that are desperately in need.","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Appeal to history","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"59",11,59,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Great countries look after their own citizens: we should spend our money here rather than overseas.","Appeal to authority/endorsement","Appeal to national greatness","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
"60",11,60,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The UK's commitment to overseas aid is part of what makes us who we are; it is part of the values of our country; it is part of what makes Britain great.","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Appeal to national greatness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> spending 0.7% of GDP on overseas aid.","Argument One (For)","Argument Two (Against)"
"61",11,61,"Spending 0.7% of GDP on overseas aid","The UK currently spends 0.7% of GDP on overseas aid. Some people think this level of spending should be maintained (""for""), while others think it should be reduced (""against"").","The Overseas Development Institute stated that much of our aid money fails to promote peace and stability in poor countries.","Up and down the country, ordinary people are asking ""why are we spending our money on overseas aid, when children are going hungry here?""","Appeal to authority/endorsement","Appeal to populism","Con","Con","Please read the following <b>two arguments against</b> spending 0.7% of GDP on overseas aid.","Argument One (Against)","Argument Two (Against)"
