"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"11",12,11,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","A sugar tax makes business elites pay for the costs of childhood obesity that they have done so much to encourage.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Appeal to populism","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"12",12,12,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Common sense dictates that the state should not use taxes as a way of telling people how to live their lives.","Ad hominem","Common sense","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"13",12,13,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","It is just common sense that if a sugar tax is introduced, people will consume less sugar and the government will both gain tax revenue and save money on the health service.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Common sense","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"14",12,14,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","A 20% sugar tax would raise about £1 billion, a cost that would fall disproportionately on the poor, who spend a larger share of their money on food and drink.","Ad hominem","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"15",12,15,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","A 20% sugar tax would raise about £1 billion, which would benefit areas of the budget that are currently being cut.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"16",12,16,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","There simply is no good evidence from other countries that sugar taxes have the desired effect on health.","Ad hominem","Country comparison","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"17",12,17,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","There is evidence from Mexico and France that when a sugar tax is implemented, people's behaviour starts to change and they start to choose sugar-free alternatives.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"18",12,18,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","A sugar tax would be yet another example of the increasing interference of the government in everyday life, which is a crisis that we must address.","Ad hominem","Crisis","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"19",12,19,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","A sugar tax could help us to address the current obesity crisis, which is marked by the fact that nearly half of children are now overweight.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Crisis","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"20",12,20,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","A sugar tax is yet another example of the nanny state telling us what to do.","Ad hominem","Metaphor","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"21",12,21,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Big sugar has its hand on the throat of the Government and it is big sugar that determines policy.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"22",12,22,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","It is simply wrong for the government to use a sugar tax to interfere with what people choose to eat and drink.","Ad hominem","Morality","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"23",12,23,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","For the government to fail to address the dangers of high sugar consumption would be a great moral dereliction of duty.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"24",12,24,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Recent opinion polls suggest that a majority of the public are against a sugar tax.","Ad hominem","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"25",12,25,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Recent opinion polls suggest that a majority of the public are in favour of a sugar tax.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"26",12,26,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","A likely unintended consequence of a sugar tax would be for companies to introduce other unhealthy sweetening agents into our drinks.","Ad hominem","Side Effects","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"27",12,27,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","One potential side-effect of a sugar tax would be to reduce the amount that the government has to spend each year on obesity treatments.","Sugar tax supporters think that other people are too stupid to make healthy choices themselves.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"28",12,28,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Public Health England have concluded that a sugar tax on its own will have a limited effect in reducing the nation's sugar intake.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"29",12,29,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Public Health England suggests that a price increase on high sugar products would lead to a decrease in sugar consumption.","Ad hominem","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"30",12,30,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","It would be fairer if we subsidised access to good food rather than putting up taxes on bad food like sugar.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"31",12,31,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A sugar tax is important because it helps to all children a fair chance of a healthy life.","Ad hominem","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"32",12,32,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","The experience of recent years provides an argument against a sugar tax, as voluntary action by industry has resulted in tonnes of sugar being removed from products without any need for new taxes.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"33",12,33,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","There is plenty of historical evidence that Government action can change people's behaviour, and a sugar tax would be no different.","Ad hominem","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"34",12,34,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","The great people of our country should be trusted to make their own decisions -- they do not need a tax on sugar to tell them what is healthy.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"35",12,35,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","If a sugar tax is implemented, the UK would become a world leading role model for other countries seeking to improve public health.","Ad hominem","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"36",12,36,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Taxes on sugar will inevitably hit ordinary people harder than avocado-eating metropolitan elites.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"37",12,37,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A sugar tax makes business elites pay for the costs of childhood obesity that they have done so much to encourage.","Ad hominem","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"38",12,38,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Common sense dictates that the state should not use taxes as a way of telling people how to live their lives.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"39",12,39,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","It is just common sense that if a sugar tax is introduced, people will consume less sugar and the government will both gain tax revenue and save money on the health service.","Ad hominem","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"40",12,40,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A 20% sugar tax would raise about £1 billion, a cost that would fall disproportionately on the poor, who spend a larger share of their money on food and drink.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"41",12,41,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A 20% sugar tax would raise about £1 billion, which would benefit areas of the budget that are currently being cut.","Ad hominem","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"42",12,42,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","There simply is no good evidence from other countries that sugar taxes have the desired effect on health.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"43",12,43,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","There is evidence from Mexico and France that when a sugar tax is implemented, people's behaviour starts to change and they start to choose sugar-free alternatives.","Ad hominem","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"44",12,44,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A sugar tax would be yet another example of the increasing interference of the government in everyday life, which is a crisis that we must address.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"45",12,45,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A sugar tax could help us to address the current obesity crisis, which is marked by the fact that nearly half of children are now overweight.","Ad hominem","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"46",12,46,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A sugar tax is yet another example of the nanny state telling us what to do.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"47",12,47,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Big sugar has its hand on the throat of the Government and it is big sugar that determines policy.","Ad hominem","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"48",12,48,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","It is simply wrong for the government to use a sugar tax to interfere with what people choose to eat and drink.","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"49",12,49,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","For the government to fail to address the dangers of high sugar consumption would be a great moral dereliction of duty.","Ad hominem","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"50",12,50,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Recent opinion polls suggest that a majority of the public are against a sugar tax.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"51",12,51,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","Recent opinion polls suggest that a majority of the public are in favour of a sugar tax.","Ad hominem","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"52",12,52,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","A likely unintended consequence of a sugar tax would be for companies to introduce other unhealthy sweetening agents into our drinks.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"53",12,53,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Large confectionary companies are spending millions to make sure the government does not adopt a sugar tax.","One potential side-effect of a sugar tax would be to reduce the amount that the government has to spend each year on obesity treatments.","Ad hominem","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of a sugar tax in the UK.","Argument One (For)","Argument Two (For)"
"54",12,54,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Public Health England suggests that a price increase on high sugar products would lead to a decrease in sugar consumption.","Public Health England have concluded that a sugar tax on its own will have a limited effect in reducing the nation's sugar intake.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"55",12,55,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Public Health England have concluded that a sugar tax on its own will have a limited effect in reducing the nation's sugar intake.","It would be fairer if we subsidised access to good food rather than putting up taxes on bad food like sugar.","Appeal to authority/endorsement","Appeal to fairness","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"56",12,56,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","A sugar tax is important because it helps to all children a fair chance of a healthy life.","Public Health England have concluded that a sugar tax on its own will have a limited effect in reducing the nation's sugar intake.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
"57",12,57,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","Public Health England have concluded that a sugar tax on its own will have a limited effect in reducing the nation's sugar intake.","The experience of recent years provides an argument against a sugar tax, as voluntary action by industry has resulted in tonnes of sugar being removed from products without any need for new taxes.","Appeal to authority/endorsement","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> a sugar tax in the UK.","Argument One (Against)","Argument Two (Against)"
"58",12,58,"Sugar tax in the UK","Recently the UK introduced a sugar tax on soft drinks, where manufacturers have to pay a levy on the high-sugar drinks they sell. Some people are in favour of sugar taxes (""for""), others are opposed (""against"").","There is plenty of historical evidence that Government action can change people's behaviour, and a sugar tax would be no different.","Public Health England have concluded that a sugar tax on its own will have a limited effect in reducing the nation's sugar intake.","Appeal to history","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> a sugar tax in the UK.","Argument One (For)","Argument Two (Against)"
