"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"21",8,21,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","People who use cannabis recreationally are not monsters; what is monstrous is a society that makes every small vice illegal.","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"22",8,22,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","It is just wrong to use drugs to get stoned out of one's mind, it undermines one's self-control, leads to other wrongdoing, and above all it is morally degrading.","Ad hominem","Morality","Con","Con","Please read the following <b>two arguments against</b> reducing the legal restrictions on cannabis use.","Argument One (Against)","Argument Two (Against)"
"23",8,23,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","If it is morally permitted to get drunk in a pub, how can it be morally wrong to smoke cannabis in the privacy of your own home?","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"24",8,24,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","Public opinion is firmly against the legalisation of cannabis for recreational use.","Ad hominem","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> reducing the legal restrictions on cannabis use.","Argument One (Against)","Argument Two (Against)"
"25",8,25,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","According to a recent poll, the majority of the UK public back the decriminalisation of cannabis for recreational use.","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"26",8,26,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","An unintended consequence of legalizing cannabis would be to encourage children to try it.","Ad hominem","Side Effects","Con","Con","Please read the following <b>two arguments against</b> reducing the legal restrictions on cannabis use.","Argument One (Against)","Argument Two (Against)"
"27",8,27,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","One attractive side-effect of legalising canabis is the additional tax revenue it would bring to the government.","Many of those who campaign to legalise cannabis would really like to legalise all drugs.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"28",8,28,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","A report by the Royal College of Psychiatrists highlights that regular users of cannabis have double the risk of developing psychotic episodes or long-term schizophrenia.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"29",8,29,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Transform, a charitable think-tank that campaigns for the regulation of drugs, argues that prohibition is a proven failure that will never be successful in protecting individuals or society from the misuse of drugs.","Ad hominem","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"30",8,30,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Legalisation is unfair to the people who will be drawn into drug dependency.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"31",8,31,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","It is unfair to characterise responsible cannabis users as criminals.","Ad hominem","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"32",8,32,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","The terrible history of drug dependency in this country should be a stark reminder of the dangers of legalising drugs for recreational use.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"33",8,33,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Looking back through the history of UK drugs policy reveals that criminalization does not work, we need fresh thinking and a new approach.","Ad hominem","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"34",8,34,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Britain has led the world in introducing policies to reduce harmful drug use, we should not abandon these important values.","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"35",8,35,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","The test of a great country is its ability to set sensible policies in difficult areas rather than trying to implement bans that cannot be effectively enforced.","Ad hominem","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"36",8,36,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","The elites who want to be able to smoke cannabis legally do not recognise the potential damage of more widespread use to ordinary people.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"37",8,37,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Elites already ignore drug laws, it is only ordinary people who ever get punished for using cannabis.","Ad hominem","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"38",8,38,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","It is common sense that we do not want people using cannabis and so it should remain illegal.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"39",8,39,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","It is common sense to legalise cannabis given that it is less dangerous than legal drugs like alcohol and tobacco.","Ad hominem","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"40",8,40,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","The productivity costs associated with widespread cannabis use would be substantial, there is good reason why it is not legal.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"41",8,41,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","One of the biggest costs of cannabis prohibition is to enrich the organised criminals who provide drugs.","Ad hominem","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"42",8,42,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","There are very few countries in the world that have legalised cannabis.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"43",8,43,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","There is clear movement in many countries towards legalisation of cannabis: recreational use is now decriminalised in Canada, the Netherlands and also in some states in the USA.","Ad hominem","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"44",8,44,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","There is no crisis to be solved by the legalisation of cannabis, but there might be one created by it.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"45",8,45,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","We should treat it as a crisis that we have criminalized large numbers of people for harmless use of cannabis.","Ad hominem","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"46",8,46,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Legalisation is a slippery slope, where we will start with cannabis and slide towards the gutter.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"47",8,47,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","People who use cannabis recreationally are not monsters; what is monstrous is a society that makes every small vice illegal.","Ad hominem","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"48",8,48,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","It is just wrong to use drugs to get stoned out of one's mind, it undermines one's self-control, leads to other wrongdoing, and above all it is morally degrading.","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"49",8,49,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","If it is morally permitted to get drunk in a pub, how can it be morally wrong to smoke cannabis in the privacy of your own home?","Ad hominem","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"50",8,50,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","Public opinion is firmly against the legalisation of cannabis for recreational use.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"51",8,51,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","According to a recent poll, the majority of the UK public back the decriminalisation of cannabis for recreational use.","Ad hominem","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"52",8,52,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","An unintended consequence of legalizing cannabis would be to encourage children to try it.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"53",8,53,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Those who oppose recreational cannabis use are mostly the type of people who never got invited to parties when they were young.","One attractive side-effect of legalising canabis is the additional tax revenue it would bring to the government.","Ad hominem","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (For)"
"54",8,54,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","Transform, a charitable think-tank that campaigns for the regulation of drugs, argues that prohibition is a proven failure that will never be successful in protecting individuals or society from the misuse of drugs.","A report by the Royal College of Psychiatrists highlights that regular users of cannabis have double the risk of developing psychotic episodes or long-term schizophrenia.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"55",8,55,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","A report by the Royal College of Psychiatrists highlights that regular users of cannabis have double the risk of developing psychotic episodes or long-term schizophrenia.","Legalisation is unfair to the people who will be drawn into drug dependency.","Appeal to authority/endorsement","Appeal to fairness","Con","Con","Please read the following <b>two arguments against</b> reducing the legal restrictions on cannabis use.","Argument One (Against)","Argument Two (Against)"
"56",8,56,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","It is unfair to characterise responsible cannabis users as criminals.","A report by the Royal College of Psychiatrists highlights that regular users of cannabis have double the risk of developing psychotic episodes or long-term schizophrenia.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> reducing the legal restrictions on cannabis use.","Argument One (For)","Argument Two (Against)"
"57",8,57,"Reducing the legal restrictions on cannabis use","Cannabis is a class B drug, which means that you can be prosecuted for possession unless it has been medically prescribed. Some people think that cannabis should be legalised (""for""), while others are opposed (""against"").","A report by the Royal College of Psychiatrists highlights that regular users of cannabis have double the risk of developing psychotic episodes or long-term schizophrenia.","The terrible history of drug dependency in this country should be a stark reminder of the dangers of legalising drugs for recreational use.","Appeal to authority/endorsement","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> reducing the legal restrictions on cannabis use.","Argument One (Against)","Argument Two (Against)"
