"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"11",4,11,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","We must protect ordinary people rather than cater to elite sensibilities about policy surveillance.","Law enforcement agencies always want more information, they put zero value on your privacy.","Appeal to populism","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"12",4,12,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","It is common sense to be concerned about ever increasing surveillance powers that reach further and further into the lives of everyone in this country.","Ad hominem","Common sense","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"13",4,13,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The current law is clearly out of date, and so it is common sense to introduce new surveillance powers for new technologies.","Law enforcement agencies always want more information, they put zero value on your privacy.","Common sense","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"14",4,14,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","Law enforcement agents like to claim the benefits of extending their surveillance powers will be large, but they never talk about the costs of doing so.","Ad hominem","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"15",4,15,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The small risk that surveillance powers will be inappropriately used is far outwieghed by the benefits they bring.","Law enforcement agencies always want more information, they put zero value on your privacy.","Cost/benefit","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"16",4,16,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","We should be reluctant to extend police surveillance powers when judicial oversight of the use of these powers is weaker in the UK than it is in the USA, Australia, Canada, or New Zealand.","Ad hominem","Country comparison","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"17",4,17,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","In Germany, where the security services do not have necessary surveillance powers, successful investigations of terrorist-related individuals are much rarer than in the UK.","Law enforcement agencies always want more information, they put zero value on your privacy.","Country comparison","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"18",4,18,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","The reason that supporters of extending surveillance powers pretend there is a security crisis is that they know people will not support these measures without one.","Ad hominem","Crisis","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"19",4,19,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The crisis of recent attacks around the globe show the need for increased surveillance powers.","Law enforcement agencies always want more information, they put zero value on your privacy.","Crisis","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"20",4,20,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","Extending surveillance powers allows the tentacles of government to wind their way further and further into our private lives.","Ad hominem","Metaphor","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"21",4,21,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Without new powers, our law enforcement agencies will become increasingly unable to cope with the spider's web of criminal activity that is organised online.","Law enforcement agencies always want more information, they put zero value on your privacy.","Metaphor","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"22",4,22,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","It is immoral to engage in the mass collection of private data from people who have not been accused of doing anything wrong.","Ad hominem","Morality","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"23",4,23,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The primary moral duty of any government is to keep its people safe, and that is what increased surveillance powers will achieve.","Law enforcement agencies always want more information, they put zero value on your privacy.","Morality","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"24",4,24,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","The public do not have confidence in the system of checks and balances that currently regulates our surveillance system, let alone for a new set of investigatory powers.","Ad hominem","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"25",4,25,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","All surveys of public opinion suggest that people have a very high level of confidence in our intelligence and security services, and so extending surveillance powers will not be of great concern to them.","Law enforcement agencies always want more information, they put zero value on your privacy.","Public Opinion","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"26",4,26,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Law enforcement agencies always want more information, they put zero value on your privacy.","One unattractive side-effect of the extension of surveillance powers is the chilling effect it would have on journalists, who need to be able to gather information without the fear of their sources being exposed.","Ad hominem","Side Effects","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"27",4,27,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","A side-effect of increased surveillance powers is to make it more difficult for criminal and terrorist organisations to recruit.","Law enforcement agencies always want more information, they put zero value on your privacy.","Side Effects","Ad hominem","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"28",4,28,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The National Council for Civil Liberties has argued that there is ""no operational case"" for the extension of surveillance powers.","Ad hominem","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"29",4,29,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The National Crime Agency has made it clear that it is essential that our security services have more power to intercept electronic communications.","Ad hominem","Appeal to authority/endorsement","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"30",4,30,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","Excessive survellance always ends up being unfair to law abiding people, no matter the promises made.","Ad hominem","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"31",4,31,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","Extending surveillance powers is the fairest way to protect all people in our country.","Ad hominem","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"32",4,32,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The historical abuses of state surveillance powers are too many to list.","Ad hominem","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"33",4,33,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","Historically, this country has repeatedly adapted how it engages in policing as communication technology has changed.","Ad hominem","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"34",4,34,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","We have a great tradition in Britain of protecting our liberty and our privacy from unnecessary state surveillance. ","Ad hominem","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"35",4,35,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The quiet heroism of our security services should be a source of great national pride, and we must provide the tools they need to maintain their excellence.","Ad hominem","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"36",4,36,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","We must ensure that we have safeguards that protect ordinary people from surveillance, intrusion and abuse by unaccountable elites.","Ad hominem","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"37",4,37,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","We must protect ordinary people rather than cater to elite sensibilities about policy surveillance.","Ad hominem","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"38",4,38,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","It is common sense to be concerned about ever increasing surveillance powers that reach further and further into the lives of everyone in this country.","Ad hominem","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"39",4,39,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The current law is clearly out of date, and so it is common sense to introduce new surveillance powers for new technologies.","Ad hominem","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"40",4,40,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","Law enforcement agents like to claim the benefits of extending their surveillance powers will be large, but they never talk about the costs of doing so.","Ad hominem","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"41",4,41,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The small risk that surveillance powers will be inappropriately used is far outwieghed by the benefits they bring.","Ad hominem","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"42",4,42,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","We should be reluctant to extend police surveillance powers when judicial oversight of the use of these powers is weaker in the UK than it is in the USA, Australia, Canada, or New Zealand.","Ad hominem","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"43",4,43,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","In Germany, where the security services do not have necessary surveillance powers, successful investigations of terrorist-related individuals are much rarer than in the UK.","Ad hominem","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"44",4,44,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The reason that supporters of extending surveillance powers pretend there is a security crisis is that they know people will not support these measures without one.","Ad hominem","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"45",4,45,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The crisis of recent attacks around the globe show the need for increased surveillance powers.","Ad hominem","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"46",4,46,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","Extending surveillance powers allows the tentacles of government to wind their way further and further into our private lives.","Ad hominem","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"47",4,47,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","Without new powers, our law enforcement agencies will become increasingly unable to cope with the spider's web of criminal activity that is organised online.","Ad hominem","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"48",4,48,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","It is immoral to engage in the mass collection of private data from people who have not been accused of doing anything wrong.","Ad hominem","Morality","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"49",4,49,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The primary moral duty of any government is to keep its people safe, and that is what increased surveillance powers will achieve.","Ad hominem","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"50",4,50,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","The public do not have confidence in the system of checks and balances that currently regulates our surveillance system, let alone for a new set of investigatory powers.","Ad hominem","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"51",4,51,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","All surveys of public opinion suggest that people have a very high level of confidence in our intelligence and security services, and so extending surveillance powers will not be of great concern to them.","Ad hominem","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"52",4,52,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","One unattractive side-effect of the extension of surveillance powers is the chilling effect it would have on journalists, who need to be able to gather information without the fear of their sources being exposed.","Ad hominem","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"53",4,53,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The people who are fighting new surveillance powers put no value on your safety.","A side-effect of increased surveillance powers is to make it more difficult for criminal and terrorist organisations to recruit.","Ad hominem","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (For)"
"54",4,54,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The National Crime Agency has made it clear that it is essential that our security services have more power to intercept electronic communications.","The National Council for Civil Liberties has argued that there is ""no operational case"" for the extension of surveillance powers.","Appeal to authority/endorsement","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"55",4,55,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The National Council for Civil Liberties has argued that there is ""no operational case"" for the extension of surveillance powers.","Excessive survellance always ends up being unfair to law abiding people, no matter the promises made.","Appeal to authority/endorsement","Appeal to fairness","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
"56",4,56,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","Extending surveillance powers is the fairest way to protect all people in our country.","The National Council for Civil Liberties has argued that there is ""no operational case"" for the extension of surveillance powers.","Appeal to fairness","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> the extension of surveillance powers in the UK.","Argument One (For)","Argument Two (Against)"
"57",4,57,"Extension of surveillance powers in the UK","In 2016 the UK passed the Investigatory Powers Bill which significantly extended the surveillance powers of intelligence and law enforcement agencies. Some people think these powers are justified (""for""), while others think that they have gone too far (""against"").","The National Council for Civil Liberties has argued that there is ""no operational case"" for the extension of surveillance powers.","The historical abuses of state surveillance powers are too many to list.","Appeal to authority/endorsement","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> the extension of surveillance powers in the UK.","Argument One (Against)","Argument Two (Against)"
